timestamp,provider,model,technique,latency_ms,input_tokens_est,context_tokens_est,total_est,prompt_tokens_actual,completion_tokens_actual,total_tokens_actual,retry_count,backoff_ms_total,overflow_handled,cost_estimate_usd,notes
2026-01-07T21:16:34.980238,openai,gpt-4o-mini,few_shot_classify,1015,424,0,427,427,11,438,0,0,False,~$0.000071,
2026-01-07T21:16:36.115990,openai,gpt-4o-mini,few_shot_classify,1023,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:16:37.429917,openai,gpt-4o-mini,few_shot_classify,1201,415,0,418,418,13,431,0,0,False,~$0.000071,
2026-01-07T21:16:38.337766,openai,gpt-4o-mini,few_shot_classify,903,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T21:16:39.896404,openai,gpt-4o-mini,few_shot_classify,1554,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T21:16:41.357353,openai,gpt-4o-mini,few_shot_classify,1053,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T21:16:43.114277,openai,gpt-4o-mini,few_shot_classify,1192,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:16:45.453272,openai,gpt-4o-mini,few_shot_classify,1047,418,0,421,421,13,434,0,0,False,~$0.000071,
2026-01-07T21:16:47.810288,openai,gpt-4o-mini,few_shot_classify,2352,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T21:16:49.078772,openai,gpt-4o-mini,few_shot_classify,1265,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:16:50.910517,openai,gpt-4o-mini,few_shot_classify,1828,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T21:16:51.902747,openai,gpt-4o-mini,few_shot_classify,989,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T21:16:52.989644,openai,gpt-4o-mini,few_shot_classify,1082,417,0,420,420,12,432,0,0,False,~$0.000070,
2026-01-07T21:16:54.025490,openai,gpt-4o-mini,few_shot_classify,1033,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T21:16:54.918725,openai,gpt-4o-mini,few_shot_classify,889,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T21:16:55.779251,openai,gpt-4o-mini,few_shot_classify,857,416,0,419,419,12,431,0,0,False,~$0.000070,
2026-01-07T21:16:56.698838,openai,gpt-4o-mini,few_shot_classify,916,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T21:16:57.566292,openai,gpt-4o-mini,few_shot_classify,866,420,0,423,423,11,434,0,0,False,~$0.000070,
2026-01-07T21:16:58.643304,openai,gpt-4o-mini,few_shot_classify,1073,414,0,417,417,12,429,0,0,False,~$0.000070,
2026-01-07T21:17:00.011381,openai,gpt-4o-mini,few_shot_classify,1365,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:17:01.052693,openai,gpt-4o-mini,few_shot_classify,1038,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T21:17:02.679452,openai,gpt-4o-mini,few_shot_classify,1622,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T21:17:03.834177,openai,gpt-4o-mini,few_shot_classify,1152,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T21:17:04.754359,openai,gpt-4o-mini,few_shot_classify,915,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T21:17:05.791376,openai,gpt-4o-mini,few_shot_classify,1033,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T21:17:06.653098,openai,gpt-4o-mini,few_shot_classify,856,416,0,419,419,13,432,0,0,False,~$0.000071,
2026-01-07T21:17:07.979591,openai,gpt-4o-mini,few_shot_classify,1323,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T21:17:08.926612,openai,gpt-4o-mini,few_shot_classify,943,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T21:17:09.702196,openai,gpt-4o-mini,few_shot_classify,772,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:17:10.826171,openai,gpt-4o-mini,few_shot_classify,1121,410,0,413,413,11,424,0,0,False,~$0.000069,
2026-01-07T21:17:11.784049,openai,gpt-4o-mini,few_shot_classify,955,418,0,421,421,12,433,0,0,False,~$0.000070,
2026-01-07T21:17:12.768376,openai,gpt-4o-mini,few_shot_classify,982,415,0,418,418,12,430,0,0,False,~$0.000070,
2026-01-07T21:17:13.765533,openai,gpt-4o-mini,few_shot_classify,994,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:17:14.778517,openai,gpt-4o-mini,few_shot_classify,1009,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:17:15.840503,openai,gpt-4o-mini,few_shot_classify,1056,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:17:16.612301,openai,gpt-4o-mini,few_shot_classify,768,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T21:17:17.556602,openai,gpt-4o-mini,few_shot_classify,942,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:37:48.637116,openai,gpt-4o-mini,few_shot_classify,2187,430,0,433,433,11,444,0,0,False,~$0.000072,
2026-01-07T21:37:49.637140,openai,gpt-4o-mini,few_shot_classify,998,430,0,433,433,13,446,0,0,False,~$0.000073,
2026-01-07T21:37:50.867395,openai,gpt-4o-mini,few_shot_classify,1227,424,0,427,427,12,439,0,0,False,~$0.000071,
2026-01-07T21:37:51.968171,openai,gpt-4o-mini,few_shot_classify,1098,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T21:37:53.038414,openai,gpt-4o-mini,few_shot_classify,1068,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T21:37:53.860388,openai,gpt-4o-mini,few_shot_classify,819,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:37:55.240800,openai,gpt-4o-mini,few_shot_classify,1378,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T21:37:56.239612,openai,gpt-4o-mini,few_shot_classify,996,419,0,422,422,11,433,0,0,False,~$0.000070,
2026-01-07T21:37:57.086626,openai,gpt-4o-mini,few_shot_classify,846,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:37:58.037639,openai,gpt-4o-mini,few_shot_classify,948,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T21:37:58.913719,openai,gpt-4o-mini,few_shot_classify,873,422,0,425,425,12,437,0,0,False,~$0.000071,
2026-01-07T21:37:59.856003,openai,gpt-4o-mini,few_shot_classify,940,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:38:00.701567,openai,gpt-4o-mini,few_shot_classify,844,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T21:38:01.579528,openai,gpt-4o-mini,few_shot_classify,875,424,0,427,427,11,438,0,0,False,~$0.000071,
2026-01-07T21:38:02.603050,openai,gpt-4o-mini,few_shot_classify,1020,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:38:03.638704,openai,gpt-4o-mini,few_shot_classify,1033,415,0,418,418,13,431,0,0,False,~$0.000071,
2026-01-07T21:38:04.487812,openai,gpt-4o-mini,few_shot_classify,847,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T21:38:05.486526,openai,gpt-4o-mini,few_shot_classify,996,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T21:38:06.387069,openai,gpt-4o-mini,few_shot_classify,898,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T21:38:07.292094,openai,gpt-4o-mini,few_shot_classify,903,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:38:08.551221,openai,gpt-4o-mini,few_shot_classify,1256,418,0,421,421,13,434,0,0,False,~$0.000071,
2026-01-07T21:38:10.344156,openai,gpt-4o-mini,few_shot_classify,1790,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T21:38:12.054627,openai,gpt-4o-mini,few_shot_classify,1707,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:38:12.875781,openai,gpt-4o-mini,few_shot_classify,819,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T21:38:13.811520,openai,gpt-4o-mini,few_shot_classify,933,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T21:38:14.917772,openai,gpt-4o-mini,few_shot_classify,1102,417,0,420,420,12,432,0,0,False,~$0.000070,
2026-01-07T21:38:16.468379,openai,gpt-4o-mini,few_shot_classify,1549,419,0,422,422,13,435,0,0,False,~$0.000071,
2026-01-07T21:38:17.900388,openai,gpt-4o-mini,few_shot_classify,1429,422,0,425,425,13,438,0,0,False,~$0.000072,
2026-01-07T21:38:18.945794,openai,gpt-4o-mini,few_shot_classify,1043,416,0,419,419,12,431,0,0,False,~$0.000070,
2026-01-07T21:38:20.022890,openai,gpt-4o-mini,few_shot_classify,1074,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T21:38:21.053777,openai,gpt-4o-mini,few_shot_classify,1028,420,0,423,423,11,434,0,0,False,~$0.000070,
2026-01-07T21:38:22.266616,openai,gpt-4o-mini,few_shot_classify,1210,414,0,417,417,12,429,0,0,False,~$0.000070,
2026-01-07T21:38:23.466486,openai,gpt-4o-mini,few_shot_classify,1195,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:38:26.378026,openai,gpt-4o-mini,few_shot_classify,2908,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T21:38:28.008664,openai,gpt-4o-mini,few_shot_classify,1110,421,0,424,424,13,437,0,0,False,~$0.000071,
2026-01-07T21:38:29.246145,openai,gpt-4o-mini,few_shot_classify,1233,418,0,421,421,11,432,0,0,False,~$0.000070,
2026-01-07T21:38:31.436739,openai,gpt-4o-mini,few_shot_classify,908,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T21:38:32.532145,openai,gpt-4o-mini,few_shot_classify,1093,416,0,419,419,11,430,0,0,False,~$0.000069,
2026-01-07T21:38:33.643094,openai,gpt-4o-mini,few_shot_classify,1083,416,0,419,419,13,432,0,0,False,~$0.000071,
2026-01-07T21:38:35.136284,openai,gpt-4o-mini,few_shot_classify,973,415,0,418,418,11,429,0,0,False,~$0.000069,
2026-01-07T21:38:36.174387,openai,gpt-4o-mini,few_shot_classify,1036,417,0,420,420,13,433,0,0,False,~$0.000071,
2026-01-07T21:38:37.258412,openai,gpt-4o-mini,few_shot_classify,921,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:38:38.431143,openai,gpt-4o-mini,few_shot_classify,1170,410,0,413,413,11,424,0,0,False,~$0.000069,
2026-01-07T21:38:39.480716,openai,gpt-4o-mini,few_shot_classify,1048,418,0,421,421,12,433,0,0,False,~$0.000070,
2026-01-07T21:38:40.784965,openai,gpt-4o-mini,few_shot_classify,1303,415,0,418,418,12,430,0,0,False,~$0.000070,
2026-01-07T21:38:41.686352,openai,gpt-4o-mini,few_shot_classify,899,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:38:42.913796,openai,gpt-4o-mini,few_shot_classify,1225,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T21:38:43.822204,openai,gpt-4o-mini,few_shot_classify,905,417,0,420,420,11,431,0,0,False,~$0.000070,
2026-01-07T21:38:45.064504,openai,gpt-4o-mini,few_shot_classify,1240,414,0,417,417,11,428,0,0,False,~$0.000069,
2026-01-07T21:38:46.276704,openai,gpt-4o-mini,few_shot_classify,1210,413,0,416,416,11,427,0,0,False,~$0.000069,
2026-01-07T22:18:22.549670,openai,gpt-4o-mini,few_shot_classify,2703,463,0,466,466,11,477,0,0,False,~$0.000076,
2026-01-07T22:18:23.626600,openai,gpt-4o-mini,few_shot_classify,1071,463,0,466,466,13,479,0,0,False,~$0.000078,
2026-01-07T22:18:25.042919,openai,gpt-4o-mini,few_shot_classify,1413,457,0,460,460,12,472,0,0,False,~$0.000076,
2026-01-07T22:18:25.908865,openai,gpt-4o-mini,few_shot_classify,861,452,0,455,455,13,468,0,0,False,~$0.000076,
2026-01-07T22:18:26.686792,openai,gpt-4o-mini,few_shot_classify,774,452,0,455,455,11,466,0,0,False,~$0.000075,
2026-01-07T22:18:27.615676,openai,gpt-4o-mini,few_shot_classify,925,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:18:28.532485,openai,gpt-4o-mini,few_shot_classify,915,454,0,457,457,13,470,0,0,False,~$0.000076,
2026-01-07T22:18:29.619850,openai,gpt-4o-mini,few_shot_classify,1084,452,0,455,455,11,466,0,0,False,~$0.000075,
2026-01-07T22:18:30.753345,openai,gpt-4o-mini,few_shot_classify,1129,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:18:31.725667,openai,gpt-4o-mini,few_shot_classify,971,451,0,454,454,11,465,0,0,False,~$0.000075,
2026-01-07T22:18:33.108548,openai,gpt-4o-mini,few_shot_classify,1380,455,0,458,458,12,470,0,0,False,~$0.000076,
2026-01-07T22:18:34.132376,openai,gpt-4o-mini,few_shot_classify,1020,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:18:35.302030,openai,gpt-4o-mini,few_shot_classify,1168,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:18:36.355809,openai,gpt-4o-mini,few_shot_classify,1051,457,0,460,460,11,471,0,0,False,~$0.000076,
2026-01-07T22:18:37.574390,openai,gpt-4o-mini,few_shot_classify,1217,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:18:38.617682,openai,gpt-4o-mini,few_shot_classify,1040,448,0,451,451,13,464,0,0,False,~$0.000075,
2026-01-07T22:18:39.722474,openai,gpt-4o-mini,few_shot_classify,1102,455,0,458,458,13,471,0,0,False,~$0.000077,
2026-01-07T22:18:40.676402,openai,gpt-4o-mini,few_shot_classify,950,448,0,451,451,11,462,0,0,False,~$0.000074,
2026-01-07T22:18:41.921962,openai,gpt-4o-mini,few_shot_classify,1241,449,0,452,452,11,463,0,0,False,~$0.000074,
2026-01-07T22:18:43.294789,openai,gpt-4o-mini,few_shot_classify,1369,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:18:44.307658,openai,gpt-4o-mini,few_shot_classify,1010,451,0,454,454,13,467,0,0,False,~$0.000076,
2026-01-07T22:18:45.132977,openai,gpt-4o-mini,few_shot_classify,822,449,0,452,452,11,463,0,0,False,~$0.000074,
2026-01-07T22:18:46.232527,openai,gpt-4o-mini,few_shot_classify,1096,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:18:47.757809,openai,gpt-4o-mini,few_shot_classify,1521,451,0,454,454,11,465,0,0,False,~$0.000075,
2026-01-07T22:18:49.074361,openai,gpt-4o-mini,few_shot_classify,1315,452,0,455,455,13,468,0,0,False,~$0.000076,
2026-01-07T22:19:53.115861,openai,gpt-4o-mini,few_shot_classify,1524,463,0,466,466,11,477,0,0,False,~$0.000076,
2026-01-07T22:19:54.226679,openai,gpt-4o-mini,few_shot_classify,1107,463,0,466,466,13,479,0,0,False,~$0.000078,
2026-01-07T22:19:55.365513,openai,gpt-4o-mini,few_shot_classify,1138,457,0,460,460,12,472,0,0,False,~$0.000076,
2026-01-07T22:19:56.298168,openai,gpt-4o-mini,few_shot_classify,930,452,0,455,455,13,468,0,0,False,~$0.000076,
2026-01-07T22:19:57.240173,openai,gpt-4o-mini,few_shot_classify,938,452,0,455,455,11,466,0,0,False,~$0.000075,
2026-01-07T22:19:58.251657,openai,gpt-4o-mini,few_shot_classify,1009,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:19:59.439855,openai,gpt-4o-mini,few_shot_classify,1185,454,0,457,457,13,470,0,0,False,~$0.000076,
2026-01-07T22:20:00.593453,openai,gpt-4o-mini,few_shot_classify,1150,452,0,455,455,11,466,0,0,False,~$0.000075,
2026-01-07T22:20:01.543580,openai,gpt-4o-mini,few_shot_classify,948,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:20:02.419807,openai,gpt-4o-mini,few_shot_classify,871,451,0,454,454,11,465,0,0,False,~$0.000075,
2026-01-07T22:20:03.804678,openai,gpt-4o-mini,few_shot_classify,1381,455,0,458,458,12,470,0,0,False,~$0.000076,
2026-01-07T22:20:04.961339,openai,gpt-4o-mini,few_shot_classify,1154,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:06.002991,openai,gpt-4o-mini,few_shot_classify,1038,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:07.226003,openai,gpt-4o-mini,few_shot_classify,1218,457,0,460,460,11,471,0,0,False,~$0.000076,
2026-01-07T22:20:08.416874,openai,gpt-4o-mini,few_shot_classify,1188,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:09.391673,openai,gpt-4o-mini,few_shot_classify,972,448,0,451,451,13,464,0,0,False,~$0.000075,
2026-01-07T22:20:10.856922,openai,gpt-4o-mini,few_shot_classify,1463,455,0,458,458,13,471,0,0,False,~$0.000077,
2026-01-07T22:20:12.006008,openai,gpt-4o-mini,few_shot_classify,1145,448,0,451,451,11,462,0,0,False,~$0.000074,
2026-01-07T22:20:13.111808,openai,gpt-4o-mini,few_shot_classify,1102,449,0,452,452,11,463,0,0,False,~$0.000074,
2026-01-07T22:20:14.117939,openai,gpt-4o-mini,few_shot_classify,1003,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:20:15.290699,openai,gpt-4o-mini,few_shot_classify,1169,451,0,454,454,13,467,0,0,False,~$0.000076,
2026-01-07T22:20:16.386716,openai,gpt-4o-mini,few_shot_classify,1092,449,0,452,452,11,463,0,0,False,~$0.000074,
2026-01-07T22:20:17.409136,openai,gpt-4o-mini,few_shot_classify,1018,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:18.524487,openai,gpt-4o-mini,few_shot_classify,1113,451,0,454,454,11,465,0,0,False,~$0.000075,
2026-01-07T22:20:19.410703,openai,gpt-4o-mini,few_shot_classify,883,452,0,455,455,13,468,0,0,False,~$0.000076,
2026-01-07T22:20:20.687167,openai,gpt-4o-mini,few_shot_classify,1273,450,0,453,453,12,465,0,0,False,~$0.000075,
2026-01-07T22:20:21.931240,openai,gpt-4o-mini,few_shot_classify,1239,452,0,455,455,13,468,0,0,False,~$0.000076,
2026-01-07T22:20:23.248142,openai,gpt-4o-mini,few_shot_classify,1313,455,0,458,458,13,471,0,0,False,~$0.000077,
2026-01-07T22:20:24.310791,openai,gpt-4o-mini,few_shot_classify,1060,449,0,452,452,12,464,0,0,False,~$0.000075,
2026-01-07T22:20:25.341728,openai,gpt-4o-mini,few_shot_classify,1028,454,0,457,457,13,470,0,0,False,~$0.000076,
2026-01-07T22:20:27.178414,openai,gpt-4o-mini,few_shot_classify,1834,453,0,456,456,11,467,0,0,False,~$0.000075,
2026-01-07T22:20:28.046740,openai,gpt-4o-mini,few_shot_classify,865,447,0,450,450,12,462,0,0,False,~$0.000075,
2026-01-07T22:20:29.288515,openai,gpt-4o-mini,few_shot_classify,1239,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:30.316742,openai,gpt-4o-mini,few_shot_classify,1026,448,0,451,451,11,462,0,0,False,~$0.000074,
2026-01-07T22:20:31.193547,openai,gpt-4o-mini,few_shot_classify,873,454,0,457,457,13,470,0,0,False,~$0.000076,
2026-01-07T22:20:32.283556,openai,gpt-4o-mini,few_shot_classify,1086,451,0,454,454,11,465,0,0,False,~$0.000075,
2026-01-07T22:20:33.302388,openai,gpt-4o-mini,few_shot_classify,1015,447,0,450,450,11,461,0,0,False,~$0.000074,
2026-01-07T22:20:34.224458,openai,gpt-4o-mini,few_shot_classify,920,449,0,452,452,11,463,0,0,False,~$0.000074,
2026-01-07T22:20:35.059966,openai,gpt-4o-mini,few_shot_classify,833,449,0,452,452,13,465,0,0,False,~$0.000076,
2026-01-07T22:20:36.450452,openai,gpt-4o-mini,few_shot_classify,1388,448,0,451,451,11,462,0,0,False,~$0.000074,
2026-01-07T22:20:38.209851,openai,gpt-4o-mini,few_shot_classify,1757,450,0,453,453,13,466,0,0,False,~$0.000076,
2026-01-07T22:20:39.229641,openai,gpt-4o-mini,few_shot_classify,1015,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:20:41.652605,openai,gpt-4o-mini,few_shot_classify,2421,443,0,446,446,11,457,0,0,False,~$0.000073,
2026-01-07T22:20:42.759955,openai,gpt-4o-mini,few_shot_classify,1105,451,0,454,454,12,466,0,0,False,~$0.000075,
2026-01-07T22:20:43.874101,openai,gpt-4o-mini,few_shot_classify,1111,448,0,451,451,12,463,0,0,False,~$0.000075,
2026-01-07T22:20:44.797762,openai,gpt-4o-mini,few_shot_classify,921,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:45.852775,openai,gpt-4o-mini,few_shot_classify,1053,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:20:46.942707,openai,gpt-4o-mini,few_shot_classify,1087,450,0,453,453,11,464,0,0,False,~$0.000075,
2026-01-07T22:20:47.871798,openai,gpt-4o-mini,few_shot_classify,925,447,0,450,450,11,461,0,0,False,~$0.000074,
2026-01-07T22:20:49.011421,openai,gpt-4o-mini,few_shot_classify,1135,446,0,449,449,11,460,0,0,False,~$0.000074,
2026-01-07T22:26:19.761343,openai,gpt-4o-mini,few_shot_classify,1261,454,0,457,457,11,468,0,0,False,~$0.000075,
2026-01-07T22:26:21.079520,openai,gpt-4o-mini,few_shot_classify,1315,454,0,457,457,13,470,0,0,False,~$0.000076,
2026-01-07T22:26:21.956927,openai,gpt-4o-mini,few_shot_classify,874,448,0,451,451,12,463,0,0,False,~$0.000075,
2026-01-07T22:26:22.951266,openai,gpt-4o-mini,few_shot_classify,992,443,0,446,446,13,459,0,0,False,~$0.000075,
2026-01-07T22:26:23.904436,openai,gpt-4o-mini,few_shot_classify,950,443,0,446,446,11,457,0,0,False,~$0.000073,
2026-01-07T22:26:24.766190,openai,gpt-4o-mini,few_shot_classify,856,441,0,444,444,11,455,0,0,False,~$0.000073,
2026-01-07T22:26:25.975600,openai,gpt-4o-mini,few_shot_classify,1207,445,0,448,448,13,461,0,0,False,~$0.000075,
2026-01-07T22:26:27.068555,openai,gpt-4o-mini,few_shot_classify,1089,443,0,446,446,11,457,0,0,False,~$0.000073,
2026-01-07T22:26:28.236379,openai,gpt-4o-mini,few_shot_classify,1163,437,0,440,440,11,451,0,0,False,~$0.000073,
2026-01-07T22:26:29.393396,openai,gpt-4o-mini,few_shot_classify,1154,442,0,445,445,11,456,0,0,False,~$0.000073,
2026-01-07T22:26:30.395490,openai,gpt-4o-mini,few_shot_classify,997,446,0,449,449,12,461,0,0,False,~$0.000075,
